id,name,pos,team,set-id,set-userid,set-name,ssn-gms,ssn-ssn,pass-2pt,pass-att,pass-cmp,pass-1d,pass-int,pass-sck,pass-td,pass-yds,rush-2pt,rush-car,rush-1d,rush-td,rush-yds,rec-2pt,rec-1d,rec-rec,rec-tgt,rec-td,rec-yds,fum-lost,kck-xpa,kck-xpc,kck-xpm,kck-fga,kck-fgc,kck-fgm,idp-2pr,idp-ast,idp-blk,idp-fmr,idp-fmf,idp-int,idp-pd,idp-sck,idp-saf,idp-tac,idp-tfl,idp-td,tmd-2pr,tmd-blk,tmd-fmf,tmd-fmr,tmd-int,tmd-pa,tmd-sck,tmd-saf,tmd-td,tmd-ya,pr-td,pr-yds,kr-td,kr-yds
HookMa99,Malik Hooker,s,DAL,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13,0,0.13,0.17,1.13,4.6,0.07,0,37.33,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FullKe99,Kendall Fuller,cb,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0.1,0.17,0.67,3.33,0.27,0,13.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FullJo99,Jordan Fuller,s,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67,0,0.17,0.27,0.4,2,0.1,0,13.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OwenJo99,Jonathan Owens,s,IND,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1,0,0.33,0.27,0.3,1.7,0.03,0,21.6,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CampJi99,Jihaad Campbell,lb,PHI,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.93,0,1,1.13,0.93,3.2,1.67,0,57.57,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HawkJa99,Jaylinn Hawkins,s,BAL,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9,0,0.13,0.1,0.57,2.9,0.1,0,34.07,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RousGr99,Greg Rousseau,de,BUF,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,0,0.8,1.6,0,2.37,7.6,0,29.97,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NewsGr99,Greg Newsome II,cb,NYG,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,0,0.1,0.13,1.27,7.53,0.07,0,34.23,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KnigDe99,Demetrius Knight Jr.,lb,CIN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.03,0,0.47,0.97,1.07,4.93,2.03,0,51.23,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SavaDa99,Darnell Savage,s,FA,67054,-1,Consensus,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0.13,0.5,0.47,2.8,0.03,0,18.37,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BurnBr99,Brian Burns,de,NYG,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.63,0,1.5,2.5,0.07,4.83,11.5,0,38.03,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St-JBe99,Benjamin St-Juste,cb,GB,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.17,0.43,0.5,4.27,0.53,0,22.77,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HutcAi99,Aidan Hutchinson,de,DET,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0.83,3.17,0.5,4,13.33,0,38,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GilmSt99,Stephon Gilmore,cb,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0.17,0.17,1.1,4.67,0,0,13.17,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleJo98,Josh Hines-Allen,de,JAX,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,0,0.77,1.6,0.23,2.3,9.37,0,30.83,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VersJa99,Jared Verse,de,CLE,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,0,1.23,1.9,0.03,1.5,7.9,0,36.27,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HolmDa98,Darnay Holmes,cb,ATL,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8,0,0.07,0.13,0.87,4.2,0.07,0,24.13,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YounCh97,Chase Young,de,NO,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,0,1.37,2.27,0.03,3.07,8.9,0,32.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WalkTr96,Travon Walker,de,JAX,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.27,0,0.7,0.9,0,1.87,7.83,0,29.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DuggKy99,Kyle Dugger,s,CIN,67054,-1,Consensus,11.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.67,0,0.33,0.17,0.67,2.33,0.17,0,23,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TurnKo99,Kobie Turner,dt,LAR,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,1,0.97,0.13,2.8,8,0,33.23,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SweaJo99,Josh Sweat,de,ARI,67054,-1,Consensus,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0.57,1.9,0,2,9.37,0,26.97,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GrifSh99,Shaquill Griffin,cb,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0.03,0.17,0.43,2.67,0,0,12.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OwehJa99,Odafe Oweh,de,WAS,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0.83,1.1,0.03,0.83,8.2,0,27.5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BarrJa99,Jahdae Barron,cb,DEN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13,0,0.53,0.37,0.93,5.53,0.27,0,26.33,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StokEr99,Eric Stokes,cb,LV,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8,0,0.07,0.17,0.67,5.47,0.07,0,34.23,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillDo98,Dorian Williams,lb,BUF,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.87,0,0.87,0.57,0.17,2.4,0.4,0,51.43,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PaulCh99,Chris Paul Jr.,lb,SEA,67054,-1,Consensus,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4,0,0.2,0.37,0.1,0.63,0.63,0,18.67,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MumaCh99,Chad Muma,lb,NE,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.33,0.37,0.33,1,0.4,0,12.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrowAn97,Anthony Brown,qb,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0.03,0.13,0.5,3.33,0.1,0,12.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ReedTr98,Troy Reeder,lb,DET,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0.13,0.13,0,0.17,0.43,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AndeTr99,Troy Andersen,lb,FA,67054,-1,Consensus,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.07,0,0.3,0.4,0.6,1.2,0.53,0,26.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WallKV99,K'Von Wallace,s,BAL,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.1,0.03,0.17,1,0.03,0,12,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClarKe99,Kenny Clark,dt,DAL,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.57,0,0.37,0.4,0,0.6,2.33,0,22.23,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WardDe99,Denzel Ward,cb,CLE,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43,0,0.3,0.43,1.83,11.73,0.13,0,33.5,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BuchTe99,Teddye Buchanan,lb,BAL,67054,-1,Consensus,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.47,0,0.67,1.13,0.23,2.27,0.87,0,49.03,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BuntSe99,Sean Murphy-Bunting,cb,ARI,67054,-1,Consensus,11.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.03,0.1,1,7.17,0,0,24.33,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PaynDa99,Daron Payne,dt,WAS,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.47,0,0.6,0.87,0,2.4,3.67,0,26.37,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GranCa99,Carl Granderson,de,NO,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6,0,0.67,0.93,0.1,1.8,6.47,0,29.27,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WithAh99,Ahkello Witherspoon,cb,FA,67054,-1,Consensus,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0.07,0.07,0.87,4.17,0.03,0,15.67,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillMy99,Mykel Williams,de,SF,67054,-1,Consensus,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83,0,1.2,0.87,0.03,1.13,3.8,0,20.27,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MukuAn99,Andrew Mukuba,s,PHI,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,0,0.3,0.37,1.4,5.07,0.33,0,46.67,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AlleZa99,Zach Allen,dt,DEN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.53,0,0.53,0.77,0,2.83,7.33,0,24.93,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKiKo99,Kool-Aid McKinstry,cb,NO,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8,0,0.27,0.13,1.5,9.5,0.03,0,40.3,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ThibKa99,Kayvon Thibodeaux,de,NYG,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37,0,0.23,1.33,0.03,2.77,6.03,0,22.4,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JohnJe98,Jermaine Johnson II,de,TEN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,0.57,0.9,0.07,1.57,6.03,0,28.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LawrDe96,Dexter Lawrence II,dt,CIN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.23,0,0.67,0.8,0.07,1.43,4.5,0,25.93,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimoCo98,Cody Simon,lb,ARI,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.37,0,0.47,1,0.23,3.03,1.57,0,47.93,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HendCJ99,C.J. Henderson,cb,ATL,67054,-1,Consensus,14.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0.37,0.53,0.47,2.83,0.03,0,15.2,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MurpBy98,Byron Murphy II,dt,SEA,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.33,0,0.5,0.43,0,0.6,4.2,0,25.8,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChubBr99,Bradley Chubb,de,BUF,67054,-1,Consensus,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.87,0,0.83,2.1,0.03,1.17,6.87,0,25.1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OjulBJ99,B.J. Ojulari,de,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.33,0.33,0,0.33,2.17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RobiAS99,A'Shawn Robinson,dt,TB,67054,-1,Consensus,15.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0.6,0.53,0.03,1.1,2.8,0,23.63,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviMi99,Michael Davis,cb,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0.07,0.07,0.43,2.5,0,0,10.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DiabYa99,Yaya Diaby,de,TB,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.13,0,1.1,1.33,0,1.9,6.93,0,30,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WharTe99,Tershawn Wharton,dt,CAR,67054,-1,Consensus,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0.4,0.43,0,0.97,2.47,0,14.17,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BrowSy99,Sydney Brown,s,ATL,67054,-1,Consensus,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.93,0,0.6,0.33,0.37,1.6,0.03,0,14.67,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillQu98,Quinnen Williams,dt,DAL,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.13,0,0.7,1.67,0.17,1.27,4.73,0,33.23,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ScotNi98,Nick Scott,s,CAR,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8,0,0.53,0.4,1.2,3.83,0.03,0,45.27,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LongDa98,David Long Jr,lb,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0.5,3.67,0,0,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LongDa99,David Long Jr.,cb,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0.5,3.67,0,0,10.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MafeBo99,Boye Mafe,de,CIN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0.8,1.37,0.03,2.7,6.2,0,24,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EichTo99,Tommy Eichenberg,lb,LV,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67,0,0.17,0.17,0,0.47,0.07,0,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SmitNo99,Nolan Smith Jr.,de,PHI,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,0,1.07,1.07,0.1,1.93,5.43,0,23.13,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EmerMa99,Martin Emerson Jr,cb,NO,67054,-1,Consensus,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17,0,0.17,0.2,0.93,4.87,0.03,0,24.37,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WillLe97,Leonard Williams,dt,SEA,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.97,0,0.53,1.07,0.1,2.13,5.97,0,30.93,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MaduJu99,Nnamdi Madubuike,dt,BAL,67054,-1,Consensus,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.73,0,0.4,0.47,0,0.9,4.63,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OssaJo99,Joseph Ossai,de,NYJ,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27,0,0.03,0.53,0.03,0.83,4.73,0,21.17,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HickJa99,Jaden Hicks,s,KC,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.2,0.2,0.37,3.17,0.17,0,25.53,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ReddHa99,Haason Reddick,de,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0.33,0.73,0,0.67,2.17,0,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WyatDe99,Devonte Wyatt,dt,GB,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.43,0,0.8,0.37,0,0.63,4.53,0,21.93,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ClarDa98,Damone Clark,lb,DET,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.07,0.1,0.17,0.67,0.17,0,10.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FlotCo99,Cor'Dale Flott,cb,TEN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.03,0,0.2,0.93,1.13,8.1,0.07,0,29.57,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JoneCh95,Chris Jones,dt,KC,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.77,0,0.37,0.9,0,1.97,6.67,0,21.57,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CartAb99,Abdul Carter,de,NYG,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.53,0,1.6,2.2,0.03,1.2,7.8,0,27.2,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CollZa99,Zaven Collins,de,ARI,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.93,0,0.83,1.27,0.23,0.97,3.33,0,27,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GranRi99,Richie Grant,s,FA,67054,-1,Consensus,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,0.7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JenkRa99,Rayshawn Jenkins,s,PIT,67054,-1,Consensus,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07,0,0.4,0.37,0.57,1.23,0.53,0,18.87,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SweaMo99,Montez Sweat,de,CHI,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97,0,0.7,2.67,0.03,3.57,8.17,0,29.33,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HoecMi99,Michael Hoecht,de,BUF,67054,-1,Consensus,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.53,0,0.7,0.57,0,0.9,2.5,0,17.8,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RodrMa99,Malcolm Rodriguez,lb,DET,67054,-1,Consensus,15.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,0,0.7,0.43,0.2,1.33,1.37,0,23.97,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WinsKe99,Kevin Winston Jr.,s,TEN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.77,0,0.73,0.73,0.87,5,1.2,0,46,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DaviJo99,Jordan Davis,dt,PHI,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33,0,0.67,0.43,0,2.97,2.4,0,26.83,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SimmJe99,Jeffery Simmons,dt,TEN,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.83,0,0.9,1.7,0,3.17,7.83,0,33.87,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhilJa97,Jaelan Phillips,de,CAR,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,0,0.77,1.63,0.1,3.37,8,0,28.93,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
StutDa99,Danny Stutsman,lb,NO,67054,-1,Consensus,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,0,0.57,0.63,0.23,2.03,0.63,0,43.23,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
